자치구,안심 주소,CCTV 용도,위도,경도,CCTV 수량,수정 일시
강남구,[논현2-276] (6) 학동로30길21(214-2)_1,방범,37.51309,127.03282,1,2022-06-23
강남구,[개포4-292] (8) 논현로18길 22-8_1,방범,37.47766,127.04714,1,2022-06-23
강남구,[논현2-276] (8) 학동로30길21(214-2)_2,방범,37.51309,127.03282,1,2022-06-23
강남구,[역삼2-231] (8) 도곡로37길15(783-19)_1,방범,37.49468,127.04484,1,2022-06-23
강남구,[논현2-276] 3 학동로30길21(214-2)_,방범,37.51309,127.03282,1,2022-06-23
강남구,[논현2-225] (4) 학동로50길47(265-2)_3,방범,37.51317,127.0406,1,2022-06-23
강남구,[도곡2-201] (8) 남부순환로370길9(412-14)_1 ,방범,37.4848153,127.0423365,1,2022-06-23
강남구,[역삼2-231] 3 도곡로37길15(783-19)_,방범,37.49468,127.04484,1,2022-06-23
강남구,[논현2-225] (6) 학동로50길47(265-2)_1,방범,37.51317,127.0406,1,2022-06-23
강남구,[논현2-225] (8) 학동로50길47(265-2)_2,방범,37.51317,127.0406,1,2022-06-23
강남구,[일원1-204] (2) 개포로118길60(631)_2 ,방범,37.494753,127.0842714,1,2022-06-23
강남구,[논현2-225] 3 학동로50길47(265-2),방범,37.51317,127.0406,1,2022-06-23
강남구,[논현2-226] (2) 학동로44길36(250-21)_2,방범,37.51328,127.03751,1,2022-06-23
강남구,[세곡-235] (2) 헌릉로571길 66-1 건너_3,방범,37.4673,127.09775,1,2022-06-23
강남구,[도곡2-201] 3 남부순환로370길9(412-14)_,방범,37.4848153,127.0423365,1,2022-06-23
강남구,[일원1-204] (4) 개포로118길60(631)_1 ,방범,37.494753,127.0842714,1,2022-06-23
강남구,[논현2-226] (4) 학동로44길36(250-21)_3,방범,37.51328,127.03751,1,2022-06-23
강남구,[세곡-298] 0 자곡동 647 안개공원 산책로 강남LHB단지 방향_0,방범,37.47264,127.10123,1,2022-06-23
강남구,[개포4-292] 2 논현로18길 22-8_0,방범,37.47766,127.04714,1,2022-06-23
강남구,[논현2-226] (6) 학동로44길36(250-21)_1,방범,37.51328,127.03751,1,2022-06-23
강남구,[세곡-292] (6) 세곡동120-7 공중화장실 앞_3,방범,37.46503,127.10704,1,2022-06-23
강남구,[일원1-204] (6) 개포로118길60(631)_3 ,방범,37.494753,127.0842714,1,2022-06-23
강남구,[논현2-226] 3 학동로44길36(250-21)_,방범,37.51328,127.03751,1,2022-06-23
강남구,[세곡-269] (4) 세곡동522-1(어린이공원)_1 ,방범,37.46346,127.10151,1,2022-06-23
강남구,[삼성2-242] (2) 봉은사로55길44 (33-9)_1,방범,37.5133235,127.043699,1,2022-06-23
강남구,[도곡2-203] 도곡2동 414-16_건너도곡목련공원앞_,방범,37.4848153,127.0446646,1,2022-06-23
강남구,[일원1-204] 3 개포로118길60(631)_,방범,37.494753,127.0842714,1,2022-06-23
강남구,[삼성2-242] (6) 봉은사로55길44 (33-9)_3,방범,37.5133235,127.043699,1,2022-06-23
강남구,[수서-219] (8) 수서동(722) 탄천공원 내_3,방범,37.48748,127.10641,1,2022-06-23
강남구,[삼성2-242] (8) 봉은사로55길44 (33-9)_2,방범,37.5133235,127.043699,1,2022-06-23
강남구,[역삼1-436] (2) 역삼로5길15(830-13)_2,방범,37.49476,127.03216,1,2022-06-23
강남구,[삼성2-242] 3 봉은사로55길44 (33-9)_,방범,37.5133235,127.043699,1,2022-06-23
강남구,[세곡-237] (2) 밤고개로23길(196-98)_3,방범,37.47374,127.10842,1,2022-06-23
강남구,[삼성2-255] (2) 선릉로116길39건너(삼릉초,방범,37.51336,127.0465,1,2022-06-23
강남구,[도곡2-203] 도곡동 415-3_어안 ,방범,37.4848153,127.0446646,1,2022-06-23
강남구,[역삼1-436] (8) 역삼로5길15(830-13)_1,방범,37.49476,127.03216,1,2022-06-23
강남구,[삼성2-255] (8) 선릉로116길39건너(삼릉초),방범,37.51336,127.0465,1,2022-06-23
강남구,[개포4-267] (2) 개포로28길 47 (1271)_달터공원_1,방범,37.47766,127.05225,1,2022-06-23
강남구,[삼성2-255] 2 선릉로116길39건너(삼릉초)_0,방범,37.51336,127.0465,1,2022-06-23
강남구,[역삼1-436] 2 역삼로5길15(830-13)_,방범,37.49476,127.03216,1,2022-06-23
강남구,[삼성2-261] (2) 선릉로120길 4-2(34-6)_1,방범,37.51346,127.04316,1,2022-06-23
강남구,[삼성2-261] (6) 선릉로120길 4-2(34-6)_2,방범,37.51346,127.04316,1,2022-06-23
강남구,[도곡2-248] (4) 도곡동 415-3_1,방범,37.48483563,127.0443335,1,2022-06-23
강남구,[대치1-207] (2) 대치동(212-6)한티근린공원담장_2 ,방범,37.49483,127.06191,1,2022-06-23
강남구,[삼성2-261] (8) 선릉로120길 4-2(34-6)_3,방범,37.51346,127.04316,1,2022-06-23
강남구,[삼성2-261] 3 선릉로120길 4-2(34-6)_0,방범,37.51346,127.04316,1,2022-06-23
강남구,[대치1-207] (4) 대치동(212-6)한티근린공원담장_1 ,방범,37.49483,127.06191,1,2022-06-23
강남구,[삼성2-276] (2) 삼릉초뒷편(42)_1 ,방범,37.513461,127.047183,1,2022-06-23
강남구,[청담-265] 2 도산대로56길14(1-13)(어린이)_0,방범,37.5222041,127.0403068,1,2022-06-23
강남구,[삼성2-276] (4) 삼릉초뒷편(42)_3 ,방범,37.513461,127.047183,1,2022-06-23
강남구,[도곡2-248] (6) 도곡동 415-3_2 ,방범,37.48483563,127.0443335,1,2022-06-23
강남구,[대치1-207] 2 대치동(212-6)한티근린공원담장_,방범,37.49483,127.06191,1,2022-06-23
강남구,[삼성2-276] (6) 삼릉초뒷편(42)_2 ,방범,37.513461,127.047183,1,2022-06-23
강남구,[세곡-264] (2) 밤고개로23길14-12(196-71)_3,방범,37.47273,127.1087,1,2022-06-23
강남구,[개포4-267] (4) 개포로28길 47 (1271)_달터공원_2,방범,37.47766,127.05225,1,2022-06-23
강남구,[삼성2-276] 3 삼릉초뒷편(42)_0,방범,37.513461,127.047183,1,2022-06-23
강남구,[일원1-258] (2) 일원동 631-1_1 ,방범,37.49489,127.08455,1,2022-06-23
강남구,[논현1-286] (2) 논현동 20-5_2,방범,37.51347,127.02115,1,2022-06-23
강남구,[논현1-286] (8) 논현동 20-5_1,방범,37.51347,127.02115,1,2022-06-23
강남구,[도곡2-248] 2 도곡동 415-3_0,방범,37.48483563,127.0443335,1,2022-06-23
강남구,[일원1-258] (6) 일원동 631-1_2 ,방범,37.49489,127.08455,1,2022-06-23
강남구,[논현1-286] 2 논현동 20-5_0,방범,37.51347,127.02115,1,2022-06-23
강남구,[논현1-293] (2) 논현동 40_4,방범,37.51347,127.02626,1,2022-06-23
강남구,[일원1-258] 2 일원동 631-1_0 ,방범,37.49489,127.08455,1,2022-06-23
강남구,[논현1-293] (4) 논현동 40_2,방범,37.51347,127.02626,1,2022-06-23
강남구,[논현1-293] (6) 논현동 40_3,방범,37.51347,127.02626,1,2022-06-23
강남구,[역삼1-109] (4) 봉은사로 226_2 ,방범,37.4848509,127.0862886,1,2022-06-23
강남구,[일원2-227] (2) 개포동 개포로 623-1_2,방범,37.49491,127.07889,1,2022-06-23
강남구,[논현1-293] (8) 논현동 40_1,방범,37.51347,127.02626,1,2022-06-23
강남구,[개포4-267] (6) 개포로28길 47 (1271)_달터공원_3,방범,37.47766,127.05225,1,2022-06-23
강남구,[논현1-293] 4 논현동 40_0,방범,37.51347,127.02626,1,2022-06-23
강남구,[일원2-227] (4) 개포동 개포로 623-1_1,방범,37.49491,127.07889,1,2022-06-23
강남구,[논현2-224] (2) 학동로42길35_2,방범,37.51347,127.03639,1,2022-06-23
강남구,[논현2-224] (4) 학동로42길35_1,방범,37.51347,127.03639,1,2022-06-23
강남구,[역삼1-109] (6) 봉은사로 226_1 ,방범,37.4848509,127.0862886,1,2022-06-23
강남구,[일원2-227] 2 개포동 개포로 623-1_0,방범,37.49491,127.07889,1,2022-06-23
강남구,[논현2-224] (6) 학동로42길35_4,방범,37.51347,127.03639,1,2022-06-23
강남구,[논현2-224] (8) 학동로42길35_3,방범,37.51347,127.03639,1,2022-06-23
강남구,[역삼1-241] (2) 강남대로78길8(831-3)_2,방범,37.4949135,127.0302236,1,2022-06-23
강남구,[논현2-224] 4 학동로42길35_,방범,37.51347,127.03639,1,2022-06-23
강남구,[삼성2-284] (2) 봉은사로73길 19(48-4)_1,방범,37.51358,127.0505,1,2022-06-23
강남구,[세곡-235] (4) 헌릉로571길 66-1 건너_4,방범,37.4673,127.09775,1,2022-06-23
강남구,[일원본-201] (2) 광평로19길15(716)_1 ,방범,37.4848509,127.0862886,1,2022-06-23
강남구,[역삼1-241] (4) 강남대로78길8(831-3)_1,방범,37.4949135,127.0302236,1,2022-06-23
강남구,[삼성2-284] (4) 봉은사로73길 19(48-4)_2,방범,37.51358,127.0505,1,2022-06-23
강남구,[세곡-264] (4) 밤고개로23길14-12(196-71)_1,방범,37.47273,127.1087,1,2022-06-23
강남구,[개포4-267] 3 개포로28길47(1271) 달터공원_0,방범,37.47766,127.05225,1,2022-06-23
강남구,[삼성2-284] (8) 봉은사로73길 19(48-4)_3,방범,37.51358,127.0505,1,2022-06-23
강남구,[역삼1-241] (8) 강남대로78길8(831-3)_3,방범,37.4949135,127.0302236,1,2022-06-23
강남구,[삼성2-284] 3 봉은사로73길 19(48-4)_0,방범,37.51358,127.0505,1,2022-06-23
강남구,[삼성2-256] (2) 봉은사로73길19(47-18)_2,방범,37.51364,127.04968,1,2022-06-23
강남구,[일원본-201] (4) 광평로19길15(716)_2 ,방범,37.4848509,127.0862886,1,2022-06-23
강남구,[역삼1-241] 3 강남대로78길8(831-3)_,방범,37.4949135,127.0302236,1,2022-06-23
강남구,[삼성2-256] (4) 봉은사로73길19(47-18)_3,방범,37.51364,127.04968,1,2022-06-23
강남구,[삼성2-256] (4) 봉은사로73길19(47-18)_4,방범,37.51364,127.04968,1,2022-06-23
강남구,[대치1-229] (4) 대치1동1013-2633-3사이길_2,방범,37.49494,127.05669,1,2022-06-23
강남구,[삼성2-256] (8) 봉은사로73길19(47-18)_1,방범,37.51364,127.04968,1,2022-06-23
강남구,[삼성2-256] 4 봉은사로73길19(47-18)_,방범,37.51364,127.04968,1,2022-06-23
강남구,[일원본-201] (8) 광평로19길15(716)_3 ,방범,37.4848509,127.0862886,1,2022-06-23
강남구,[대치1-229] (6) 대치1동1013-2633-3사이길_1,방범,37.49494,127.05669,1,2022-06-23
강남구,[논현1-206] 학동로17길12(40)_,방범,37.5137,127.02702,1,2022-06-23
강남구,[개포4-234] 개포동 1229-2,방범,37.47773,127.04527,1,2022-06-23
강남구,[삼성2-206] (2) 봉은사로67길34(27-15)_4 ,방범,37.5137064,127.0478511,1,2022-06-23
강남구,[대치1-229] 2 대치1동1013-2633-3사이길_,방범,37.49494,127.05669,1,2022-06-23
강남구,[삼성2-206] (4) 봉은사로67길34(27-15)_1 ,방범,37.5137064,127.0478511,1,2022-06-23
강남구,[삼성2-206] (6) 봉은사로67길34(27-15)_3 ,방범,37.5137064,127.0478511,1,2022-06-23
강남구,[일원본-201] 3 광평로19길15(716)_,방범,37.4848509,127.0862886,1,2022-06-23
강남구,[역삼2-255] (2) 언주로 65길 17(783-16)_3 ,방범,37.49497,127.04434,1,2022-06-23
강남구,[삼성2-206] (8) 봉은사로67길34(27-15)_2 ,방범,37.5137064,127.0478511,1,2022-06-23
강남구,[삼성2-206] 4 봉은사로67길34(27-15)_,방범,37.5137064,127.0478511,1,2022-06-23
강남구,[역삼2-255] (4) 언주로 65길 17(783-16)_2 ,방범,37.49497,127.04434,1,2022-06-23
강남구,[삼성2-208] (2) 봉은사로59길43(30-17)_2,방범,37.5137126,127.0448685,1,2022-06-23
강남구,[삼성2-208] (4) 봉은사로59길43(30-17)_3,방범,37.5137126,127.0448685,1,2022-06-23
강남구,[수서-250] 수서동 552-1 궁마을공원,방범,37.48485981,127.0907078,1,2022-06-23
강남구,[역삼2-255] (6) 언주로 65길 17(783-16)_1 ,방범,37.49497,127.04434,1,2022-06-23
강남구,[삼성2-208] (6) 봉은사로59길43(30-17)_1,방범,37.5137126,127.0448685,1,2022-06-23
강남구,[세곡-264] (6) 밤고개로23길14-12(196-71)_4,방범,37.47273,127.1087,1,2022-06-23
강남구,[개포1-205] (2) 개포로310(660-12)_2 ,방범,37.47776,127.05782,1,2022-06-23
강남구,[삼성2-208] 3 봉은사로59길43(30-17),방범,37.5137126,127.0448685,1,2022-06-23
강남구,[역삼2-255] 3 언주로 65길 17(783-16)_0,방범,37.49497,127.04434,1,2022-06-23
강남구,[논현1-296] (6) 강남대로 584(18-4)_,방범,37.51373,127.02045,1,2022-06-23
강남구,[논현1-296] 1 강남대로 584(18-4)_,방범,37.51373,127.02045,1,2022-06-23
강남구,[수서-205] (2) 광평로46길26(475-6)_,방범,37.48486,127.10013,1,2022-06-23
강남구,[역삼1-229] 역삼로151(751-10)_,방범,37.4950327,127.0357329,1,2022-06-23
강남구,[삼성2-234] 봉은사로61길42(29-4)_,방범,37.5138894,127.0453727,1,2022-06-23
강남구,[논현2-403] (2) 학동로 204(207)_4 ,방범,37.51392,127.03081,1,2022-06-23
강남구,[대치2-204] 대치동 511_어,방범,37.4950541,127.0657308,1,2022-06-23
강남구,[논현2-403] (4) 학동로 204(207)_3 ,방범,37.51392,127.03081,1,2022-06-23
강남구,[논현2-403] (6) 학동로 204(207)_1 ,방범,37.51392,127.03081,1,2022-06-23
강남구,[수서-205] (8) 광평로46길26(475-6)_,방범,37.48486,127.10013,1,2022-06-23
강남구,[대치2-204] 삼성로150(511,방범,37.4950541,127.0657308,1,2022-06-23
강남구,[논현2-403] (8) 학동로 204(207)_2 ,방범,37.51392,127.03081,1,2022-06-23
강남구,[개포1-205] (4) 개포로310(660-12)_3 ,방범,37.47776,127.05782,1,2022-06-23
강남구,[논현2-403] 4 학동로 204(207)_0,방범,37.51392,127.03081,1,2022-06-23
강남구,[역삼1-299] (2) 역삼로9길15(753-5)_2,방범,37.4951575,127.0337319,1,2022-06-23
강남구,[논현2-215] (4) 논현2동 213-10_1,방범,37.5139257,127.0333135,1,2022-06-23
강남구,[논현2-215] (6) 논현2동 213-10_3,방범,37.5139257,127.0333135,1,2022-06-23
강남구,[수서-205] 2 광평로46길26(475-6)_,방범,37.48486,127.10013,1,2022-06-23
강남구,[역삼1-299] (6) 역삼로9길15(753-5)_1,방범,37.4951575,127.0337319,1,2022-06-23
강남구,[논현2-215] (8) 논현2동 213-10_2,방범,37.5139257,127.0333135,1,2022-06-23
강남구,[논현2-215] 3 논현2동 213-10_,방범,37.5139257,127.0333135,1,2022-06-23
강남구,[역삼1-299] (8) 역삼로9길15(753-5)_3,방범,37.4951575,127.0337319,1,2022-06-23
강남구,[삼성1-231] 영동대로 512(167)_,방범,37.514,127.0637405,1,2022-06-23
강남구,[삼성2-271] (2) 삼성로115길 39(47-7)_1 ,방범,37.51401,127.04901,1,2022-06-23
강남구,[세곡-235] (6) 헌릉로571길 66-1 건너_2,방범,37.4673,127.09775,1,2022-06-23
강남구,[수서-203] 0 수서동 464-2_,방범,37.48495,127.09788,1,2022-06-23
강남구,[역삼1-299] 3 역삼로9길15(753-5)_,방범,37.4951575,127.0337319,1,2022-06-23
강남구,[삼성2-271] (4) 삼성로115길 39(47-7)_2 ,방범,37.51401,127.04901,1,2022-06-23
강남구,[세곡-264] (8) 밤고개로23길14-12(196-71)_2,방범,37.47273,127.1087,1,2022-06-23
강남구,[개포1-205] (6) 개포로310(660-12)_1 ,방범,37.47776,127.05782,1,2022-06-23
강남구,[삼성2-271] (6) 삼성로115길 39(47-7)_3 ,방범,37.51401,127.04901,1,2022-06-23
강남구,[세곡-292] 3 세곡동120-7 공중화장실 앞_0,방범,37.46503,127.10704,1,2022-06-23
강남구,[일원1-224] (2) 개포로668(639-6)_1,방범,37.4951724,127.085515,1,2022-06-23
강남구,[삼성2-271] 3 삼성로115길 39(47-7)_,방범,37.51401,127.04901,1,2022-06-23
강남구,[삼성1-210] (2) 봉은사로81길16(74-13)_1,방범,37.51401,127.05467,1,2022-06-23
강남구,[개포2-212] 0 삼성로11(138),방범,37.48498,127.06579,1,2022-06-23
강남구,[일원1-224] (4) 개포로668(639-6)_3,방범,37.4951724,127.085515,1,2022-06-23
강남구,[삼성1-210] (4) 봉은사로81길16(74-13)_2,방범,37.51401,127.05467,1,2022-06-23
강남구,[삼성1-210] 2 봉은사로81길16(74-13)_,방범,37.51401,127.05467,1,2022-06-23
강남구,[일원1-224] (6) 개포로668(639-6)_2,방범,37.4951724,127.085515,1,2022-06-23
강남구,[논현1-202] (2) 강남대로140길(논현동22)_1,방범,37.51402,127.02166,1,2022-06-23
강남구,[논현1-202] (4) 강남대로140길(논현동22)_4,방범,37.51402,127.02166,1,2022-06-23
강남구,[도곡2-237] (2) 도곡동 415-3_3,방범,37.48502,127.04412,1,2022-06-23
강남구,[일원1-224] 3 개포로668(639-6)_,방범,37.4951724,127.085515,1,2022-06-23
강남구,[논현1-202] (6) 강남대로140길(논현동22)_2,방범,37.51402,127.02166,1,2022-06-23
강남구,[개포1-205] 3 개포로310(660-12)_,방범,37.47776,127.05782,1,2022-06-23
강남구,[논현1-202] (8) 강남대로140길(논현동22)_3,방범,37.51402,127.02166,1,2022-06-23
강남구,[역삼2-218] (2) 논현로68길33(777-23)_3 ,방범,37.4951731,127.0425069,1,2022-06-23
강남구,[논현1-202] 4 강남대로140길(논현동22)_,방범,37.51402,127.02166,1,2022-06-23
강남구,[삼성2-259] (4) 선릉로120길15(10-28)_1,방범,37.51403,127.04386,1,2022-06-23
강남구,[도곡2-237] (4) 도곡동 415-3_1,방범,37.48502,127.04412,1,2022-06-23
강남구,[역삼2-218] (4) 논현로68길33(777-23)_1 ,방범,37.4951731,127.0425069,1,2022-06-23
강남구,[삼성2-259] (6) 선릉로120길15(10-28)_2,방범,37.51403,127.04386,1,2022-06-23
강남구,[삼성2-259] (8) 선릉로120길15(10-28)_3,방범,37.51403,127.04386,1,2022-06-23
강남구,[역삼2-218] (6) 논현로68길33(777-23)_2 ,방범,37.4951731,127.0425069,1,2022-06-23
강남구,[삼성2-259] 3 선릉로120길15(10-28)_,방범,37.51403,127.04386,1,2022-06-23
강남구,[논현2-246] (2) 선릉로121길12(254)_3,방범,37.51408,127.04079,1,2022-06-23
강남구,[도곡2-237] (6) 도곡동 415-3_2,방범,37.48502,127.04412,1,2022-06-23
강남구,[역삼2-218] 3 논현로68길33(777-23)_,방범,37.4951731,127.0425069,1,2022-06-23
강남구,[논현2-246] (4) 선릉로121길12(254)_2,방범,37.51408,127.04079,1,2022-06-23
강남구,[세곡-264] 4 밤고개로23길14-12(196-71)_,방범,37.47273,127.1087,1,2022-06-23
강남구,[개포4-407] (2) 개포동 1271-18_2,방범,37.47778391,127.0530205,1,2022-06-23
강남구,[논현2-246] (8) 선릉로121길12(254)_1,방범,37.51408,127.04079,1,2022-06-23
강남구,[역삼1-238] 테헤란로4길46(826-37)_,방범,37.4952072,127.0309263,1,2022-06-23
강남구,[논현2-246] 3 선릉로121길12(254)_,방범,37.51408,127.04079,1,2022-06-23
강남구,[삼성2-214] (4) 봉은사로73길23(48)_2,방범,37.5141192,127.0494121,1,2022-06-23
강남구,[도곡2-237] 3 도곡동 415-3_0,방범,37.48502,127.04412,1,2022-06-23
강남구,[역삼1-238] 테헤란로4길46(826-37)_어안 ,방범,37.4952072,127.0309263,1,2022-06-23
강남구,[삼성2-214] (6) 봉은사로73길23(48)_1,방범,37.5141192,127.0494121,1,2022-06-23
강남구,[삼성2-214] 2 봉은사로73길23(48)_,방범,37.5141192,127.0494121,1,2022-06-23
강남구,[역삼2-216] 도곡로25길35(776-2)_,방범,37.4952126,127.040475,1,2022-06-23
강남구,[삼성1-277] (2) 봉은사로114길 20(164)_2,방범,37.51419,127.06515,1,2022-06-23
강남구,[삼성1-277] (4) 봉은사로114길 20(164)_3,방범,37.51419,127.06515,1,2022-06-23
강남구,[도곡2-222] (4) 논현로30길 47(418-4)_2,방범,37.4850428,127.04559,1,2022-06-23
강남구,[수서-239] (4) 남부순환로3318(일원동4-1)_2,방범,37.495243,127.092811,1,2022-06-23
강남구,[삼성1-277] (6) 봉은사로114길 20(164)_4,방범,37.51419,127.06515,1,2022-06-23
강남구,[개포4-407] (4) 개포동 1271-18_1,방범,37.47778391,127.0530205,1,2022-06-23
강남구,[삼성1-277] (8) 봉은사로114길 20(164)_1,방범,37.51419,127.06515,1,2022-06-23
강남구,[수서-239] (6) 남부순환로3318(일원동4-1)_1,방범,37.495243,127.092811,1,2022-06-23
강남구,[삼성1-277] 4 봉은사로114길 20(164)_0,방범,37.51419,127.06515,1,2022-06-23
강남구,[삼성2-278] (2) 삼성동 11_,방범,37.51424,127.04459,1,2022-06-23
강남구,[도곡2-222] (6) 논현로30길 47(418-4)_1,방범,37.4850428,127.04559,1,2022-06-23
강남구,[수서-239] 2 남부순환로3318(일원동4-1)_,방범,37.495243,127.092811,1,2022-06-23
강남구,[삼성2-278] (4) 삼성동 11_,방범,37.51424,127.04459,1,2022-06-23
강남구,[삼성2-278] (6) 삼성동 11_,방범,37.51424,127.04459,1,2022-06-23
강남구,[역삼1-285] (2) 역삼로11길9-7(752-11)_2,방범,37.495254,127.0346728,1,2022-06-23
강남구,[삼성2-278] 3 삼성동 11_,방범,37.51424,127.04459,1,2022-06-23
강남구,[삼성2-258] (2) 학동로56길45(10-6)_2,방범,37.51425,127.04336,1,2022-06-23
강남구,[세곡-235] (8) 헌릉로571길 66-1 건너_1,방범,37.4673,127.09775,1,2022-06-23
강남구,[도곡2-222] (8) 논현로30길 47(418-4)_3,방범,37.4850428,127.04559,1,2022-06-23
강남구,[역삼1-285] (4) 역삼로11길9-7(752-11)_3 ,방범,37.495254,127.0346728,1,2022-06-23
강남구,[삼성2-258] (8) 학동로56길45(10-6)_1,방범,37.51425,127.04336,1,2022-06-23
강남구,[세곡-287] (2) 자곡로7길 3(자곡동 607)_3,방범,37.47282,127.09918,1,2022-06-23
강남구,[개포4-407] (8) 개포동 1271-18_3,방범,37.47778391,127.0530205,1,2022-06-23
강남구,[삼성2-258] 2 학동로56길45(10-6)_,방범,37.51425,127.04336,1,2022-06-23
강남구,[역삼1-285] (6) 역삼로11길9-7(752-11)_1,방범,37.495254,127.0346728,1,2022-06-23
강남구,[논현2-409] (2) 학동로46길 31(253)_4,방범,37.51429,127.03921,1,2022-06-23
강남구,[논현2-409] (4) 학동로46길 31(253)_2,방범,37.51429,127.03921,1,2022-06-23
강남구,[도곡2-222] 3 논현로30길 47(418-4)_,방범,37.4850428,127.04559,1,2022-06-23
강남구,[역삼1-285] (8) 역삼로11길9-7(752-11)_4 ,방범,37.495254,127.0346728,1,2022-06-23
강남구,[논현2-409] (6) 학동로46길 31(253)_3,방범,37.51429,127.03921,1,2022-06-23
강남구,[논현2-409] (8) 학동로46길 31(253)_1,방범,37.51429,127.03921,1,2022-06-23
강남구,[역삼1-285] 2 역삼로11길9-7(752-11)_,방범,37.495254,127.0346728,1,2022-06-23
강남구,[논현2-409] 4 학동로46길 31(253)_0,방범,37.51429,127.03921,1,2022-06-23
강남구,[논현1-261] (4) 학동로 171(58-3)_2,방범,37.5143313,127.0294517,1,2022-06-23
강남구,[도곡2-230] (2) 논현로172(410-10)_3 ,방범,37.48505,127.04183,1,2022-06-23
강남구,[역삼2-220] (2) 언주로65길16(780-25)_1 ,방범,37.4952653,127.0450573,1,2022-06-23
강남구,[논현1-261] (6) 학동로 171(58-3)_1,방범,37.5143313,127.0294517,1,2022-06-23
강남구,[개포4-407] 3 개포동 1271-18_0,방범,37.47778391,127.0530205,1,2022-06-23
강남구,[논현1-261] (8) 학동로 171(58-3)_3,방범,37.5143313,127.0294517,1,2022-06-23
강남구,[역삼2-220] (5) 언주로65길16(780-25)_3 ,방범,37.4952653,127.0450573,1,2022-06-23
강남구,[논현1-261] 3 학동로 171(58-3)_,방범,37.5143313,127.0294517,1,2022-06-23
강남구,[삼성2-273] (2) 선릉로120길34(29)_3 ,방범,37.51434,127.04528,1,2022-06-23
강남구,[도곡2-230] (6) 논현로172(410-10)_2 ,방범,37.48505,127.04183,1,2022-06-23
강남구,[역삼2-220] (6) 언주로65길16(780-25)_2 ,방범,37.4952653,127.0450573,1,2022-06-23
강남구,[삼성2-273] (4) 선릉로120길34(29)_2 ,방범,37.51434,127.04528,1,2022-06-23
강남구,[삼성2-273] (6) 선릉로120길34(29)_1 ,방범,37.51434,127.04528,1,2022-06-23
강남구,[역삼2-220] 3 언주로65길16(780-25)_,방범,37.4952653,127.0450573,1,2022-06-23
강남구,[삼성2-273] 3 선릉로120길34(29)_0,방범,37.51434,127.04528,1,2022-06-23
강남구,[삼성2-270] (2) 삼성로115길 24(24-32)_1 ,방범,37.51434,127.05022,1,2022-06-23
강남구,[도곡2-230] (8) 논현로172(410-10)_1 ,방범,37.48505,127.04183,1,2022-06-23
강남구,[대치2-232] (4) 삼성로150(511)_2 미도A 209동 출입구,방범,37.4953117,127.0695126,1,2022-06-23
강남구,[삼성2-270] (4) 삼성로115길 24(24-32)_4 ,방범,37.51434,127.05022,1,2022-06-23
강남구,[세곡-287] (4) 자곡로7길 3(자곡동 607)_2,방범,37.47282,127.09918,1,2022-06-23
강남구,[개포4-210] (2) 개포로24길21(1205-9)_2 ,방범,37.47781,127.04905,1,2022-06-23
강남구,[삼성2-270] (6) 삼성로115길 24(24-32)_2 ,방범,37.51434,127.05022,1,2022-06-23
강남구,[대치2-232] (6) 삼성로150(511)_1 미도A 209동 출입구,방범,37.4953117,127.0695126,1,2022-06-23
강남구,[삼성2-270] (8) 삼성로115길 24(24-32)_3 ,방범,37.51434,127.05022,1,2022-06-23
강남구,[삼성2-270] 4 삼성로115길 24(24-32)_,방범,37.51434,127.05022,1,2022-06-23
강남구,[도곡2-230] 3 논현로172(410-10)_0,방범,37.48505,127.04183,1,2022-06-23
강남구,[대치2-232] (8) 삼성로150(511)_3 미도A 209동 출입구,방범,37.4953117,127.0695126,1,2022-06-23
강남구,[삼성2-275] (4) 선릉로122길 4(9-16)_1 ,방범,37.51435,127.04282,1,2022-06-23
강남구,[삼성2-275] (8) 선릉로122길 4(9-16)_2 ,방범,37.51435,127.04282,1,2022-06-23
강남구,[대치2-232] 3 삼성로150(511)_0 미도A 209동 출입,방범,37.4953117,127.0695126,1,2022-06-23
강남구,[삼성2-275] 2 선릉로122길 4(9-16)_0,방범,37.51435,127.04282,1,2022-06-23
강남구,[삼성2-230] (2) 선릉로126길22(11)_2,방범,37.5143617,127.0439619,1,2022-06-23
강남구,[개포2-206] (6) 개포로401(174)_2,방범,37.48507,127.05802,1,2022-06-23
강남구,[대치1-213] (2) 선릉로222(888)_2,방범,37.4953457,127.055372,1,2022-06-23
강남구,[삼성2-230] (8) 선릉로126길22(11)_1,방범,37.5143617,127.0439619,1,2022-06-23
강남구,[개포4-210] (4) 개포로24길21(1205-9)_3 ,방범,37.47781,127.04905,1,2022-06-23
강남구,[삼성2-230] 2 선릉로126길22(11)_,방범,37.5143617,127.0439619,1,2022-06-23
강남구,[대치1-213] (8) 선릉로222(888)_1,방범,37.4953457,127.055372,1,2022-06-23
강남구,[논현1-222] (2) 강남대로140길46(25)_2,방범,37.51448,127.02421,1,2022-06-23
강남구,[논현1-222] (4) 강남대로140길46(25)_1,방범,37.51448,127.02421,1,2022-06-23
강남구,[개포2-206] (8) 개포로401(174)_1,방범,37.48507,127.05802,1,2022-06-23
강남구,[대치1-213] 2 선릉로222(888)_,방범,37.4953457,127.055372,1,2022-06-23
강남구,[논현1-222] (6) 강남대로140길46(25)_4,방범,37.51448,127.02421,1,2022-06-23
